loss,mean_squared_error,val_loss,val_mean_squared_error,lr
0.002262740395963,0.002262740861624,0.001082543516532,0.001082543516532,0.001000000047497
0.000626753258985,0.000626753375400,0.000301500404021,0.000301500404021,0.001000000047497
0.000358732591849,0.000358732620953,0.000223298076889,0.000223298105993,0.001000000047497
0.000326665467583,0.000326665554894,0.000105068611447,0.000105068604171,0.001000000047497
0.000182885632967,0.000182885676622,0.000059405203501,0.000059405192587,0.001000000047497
0.000158775335876,0.000158775277669,0.000099091412267,0.000099091390439,0.001000000047497
0.000096782954643,0.000096782998298,0.000050173075579,0.000050173075579,0.001000000047497
0.000139889816637,0.000139889831189,0.000077720447734,0.000077720425907,0.001000000047497
0.000029294000342,0.000029294014894,0.000020260724341,0.000020260717065,0.000200000009499
0.000020199006030,0.000020199004211,0.000018722708774,0.000018722710593,0.000200000009499
0.000018808548703,0.000018808552340,0.000018866916434,0.000018866914616,0.000200000009499
0.000018387727323,0.000018387732780,0.000015987245206,0.000015987245206,0.000200000009499
0.000014210750123,0.000014210747395,0.000014293344066,0.000014293344975,0.000040000002627
0.000013814483282,0.000013814486010,0.000014001378986,0.000014001380805,0.000040000002627
0.000013566219423,0.000013566227608,0.000013733231754,0.000013733232663,0.000040000002627
0.000013333336938,0.000013333335119,0.000013440542716,0.000013440541807,0.000040000002627
0.000012834033441,0.000012834037989,0.000013397807379,0.000013397808289,0.000008000000889
0.000012769219211,0.000012769221030,0.000013360066987,0.000013360065168,0.000008000000889
0.000012707491805,0.000012707492715,0.000013311751900,0.000013311750990,0.000008000000889
0.000012643117770,0.000012643117770,0.000013258209037,0.000013258209037,0.000008000000889
0.000012569839782,0.000012569833416,0.000012979783605,0.000012979785424,0.000001600000132
0.000012552151020,0.000012552150110,0.000012964755115,0.000012964755115,0.000001600000132
0.000012536063878,0.000012536070244,0.000012949702977,0.000012949702068,0.000001600000132
0.000012519228221,0.000012519226402,0.000012933214748,0.000012933214748,0.000001600000132
0.000012487164895,0.000012487167623,0.000012925240299,0.000012925238480,0.000000320000026
0.000012483789760,0.000012483791579,0.000012920394511,0.000012920394511,0.000000320000026
0.000012479963516,0.000012479967154,0.000012915289517,0.000012915287698,0.000000320000026
0.000012475796211,0.000012475797121,0.000012909657016,0.000012909657926,0.000000320000026
0.000012466164662,0.000012466161024,0.000012911426893,0.000012911427802,0.000000064000005
0.000012464787687,0.000012464784049,0.000012912051716,0.000012912048078,0.000000064000005
0.000012463610801,0.000012463611711,0.000012912142665,0.000012912137208,0.000000064000005
0.000012462484847,0.000012462479390,0.000012911624253,0.000012911623344,0.000000064000005
0.000012459733625,0.000012459733625,0.000012911751583,0.000012911752492,0.000000012800001
0.000012459507161,0.000012459509890,0.000012911823433,0.000012911823433,0.000000012800001
0.000012459317077,0.000012459318896,0.000012912030797,0.000012912035345,0.000000012800001
0.000012459256141,0.000012459257050,0.000012912067177,0.000012912061720,0.000000012800001
0.000012458588571,0.000012458588571,0.000012912109014,0.000012912110833,0.000000002560000
0.000012458609490,0.000012458616766,0.000012912097191,0.000012912099010,0.000000002560000
0.000012458592209,0.000012458593119,0.000012912081729,0.000012912082639,0.000000002560000
0.000012458605852,0.000012458596757,0.000012912083548,0.000012912082639,0.000000002560000
0.000012458560377,0.000012458562196,0.000012912078091,0.000012912073544,0.000000000512000
0.000012458565834,0.000012458567653,0.000012912084458,0.000012912084458,0.000000000512000
0.000012458564015,0.000012458568563,0.000012912081729,0.000012912081729,0.000000000512000
0.000012458560377,0.000012458565834,0.000012912083548,0.000012912081729,0.000000000512000
0.000012458560377,0.000012458563106,0.000012912083548,0.000012912080820,0.000000000102400
0.000012458560377,0.000012458563106,0.000012912081729,0.000012912080820,0.000000000102400
0.000012458563106,0.000012458564925,0.000012912080820,0.000012912080820,0.000000000102400
0.000012458563106,0.000012458564925,0.000012912081729,0.000012912079910,0.000000000102400
0.000012458563106,0.000012458564925,0.000012912080820,0.000012912079910,0.000000000020480
