Prediction Frame,Prediction 2,Groundtruth Frame,Groundtruth 2
0.0,536096.4158678496,0.0,536993.8373
11.0,536383.0734877347,1.0101010101010102,536993.8373
22.0,536439.1183171696,2.0202020202020203,536993.8373
33.0,536465.748413166,3.0303030303030303,536993.8373
44.0,536459.7630430323,4.040404040404041,536993.8373
56.0,535886.5758325696,5.050505050505051,536993.8373
67.0,536356.2833551037,6.0606060606060606,536993.8373
78.0,536776.7316015095,7.070707070707071,536993.8373
89.0,536346.0730178165,8.080808080808081,536993.8373
100.0,536471.669768646,9.090909090909092,536993.8373
,,10.101010101010102,536993.8373
,,11.111111111111112,536993.8373
,,12.121212121212121,536993.8373
,,13.131313131313131,536993.8373
,,14.141414141414142,536993.8373
,,15.151515151515152,536993.8373
,,16.161616161616163,536993.8373
,,17.171717171717173,536993.8373
,,18.181818181818183,536993.8373
,,19.191919191919194,536993.8373
,,20.202020202020204,536993.8373
,,21.212121212121215,536993.8373
,,22.222222222222225,536993.8373
,,23.232323232323235,536993.8373
,,24.242424242424242,536993.8373
,,25.252525252525253,536993.8373
,,26.262626262626263,536993.8373
,,27.272727272727273,536993.8373
,,28.282828282828284,536993.8373
,,29.292929292929294,536993.8373
,,30.303030303030305,536993.8373
,,31.313131313131315,536993.8373
,,32.323232323232325,536993.8373
,,33.333333333333336,536993.8373
,,34.343434343434346,536993.8373
,,35.35353535353536,536993.8373
,,36.36363636363637,536993.8373
,,37.37373737373738,536993.8373
,,38.38383838383839,536993.8373
,,39.3939393939394,536993.8373
,,40.40404040404041,536993.8373
,,41.41414141414142,536993.8373
,,42.42424242424243,536993.8373
,,43.43434343434344,536993.8373
,,44.44444444444445,536993.8373
,,45.45454545454546,536993.8373
,,46.46464646464647,536993.8373
,,47.47474747474748,536993.8373
,,48.484848484848484,536993.8373
,,49.494949494949495,536993.8373
,,50.505050505050505,536993.8373
,,51.515151515151516,536993.8373
,,52.525252525252526,536993.8373
,,53.535353535353536,536993.8373
,,54.54545454545455,536993.8373
,,55.55555555555556,536993.8373
,,56.56565656565657,536993.8373
,,57.57575757575758,536993.8373
,,58.58585858585859,536993.8373
,,59.5959595959596,536993.8373
,,60.60606060606061,536993.8373
,,61.61616161616162,536993.8373
,,62.62626262626263,536993.8373
,,63.63636363636364,536993.8373
,,64.64646464646465,536993.8373
,,65.65656565656566,536993.8373
,,66.66666666666667,536993.8373
,,67.67676767676768,536993.8373
,,68.68686868686869,536993.8373
,,69.6969696969697,536993.8373
,,70.70707070707071,536993.8373
,,71.71717171717172,536993.8373
,,72.72727272727273,536993.8373
,,73.73737373737374,536993.8373
,,74.74747474747475,536993.8373
,,75.75757575757576,536993.8373
,,76.76767676767678,536993.8373
,,77.77777777777779,536993.8373
,,78.7878787878788,536993.8373
,,79.7979797979798,536993.8373
,,80.80808080808082,536993.8373
,,81.81818181818183,536993.8373
,,82.82828282828284,536993.8373
,,83.83838383838385,536993.8373
,,84.84848484848486,536993.8373
,,85.85858585858587,536993.8373
,,86.86868686868688,536993.8373
,,87.87878787878789,536993.8373
,,88.8888888888889,536993.8373
,,89.89898989898991,536993.8373
,,90.90909090909092,536993.8373
,,91.91919191919193,536993.8373
,,92.92929292929294,536993.8373
,,93.93939393939395,536993.8373
,,94.94949494949496,536993.8373
,,95.95959595959597,536993.8373
,,96.96969696969697,536993.8373
,,97.97979797979798,536993.8373
,,98.98989898989899,536993.8373
,,100.0,536993.8373
