Prediction Frame,Prediction 2,Groundtruth Frame,Groundtruth 2
0.0,306.519449310901,0.0,306.93618707032874
11.0,344129.0404798419,1.0101010101010102,5337.678740609903
22.0,942478.3489068649,2.0202020202020203,16485.257631974877
33.0,1068219.757516319,3.0303030303030303,33625.06012724992
44.0,590733.9004342679,4.040404040404041,56565.48967721872
56.0,40569.87717152033,5.050505050505051,85050.10767119558
67.0,154806.9145720101,6.0606060606060606,118760.50002506841
78.0,737748.8161154791,7.070707070707071,157319.8365595215
89.0,1104212.1137452181,8.080808080808081,200297.08338007942
100.0,811952.2130336555,9.090909090909092,247211.821171064
,,10.101010101010102,297539.61554236937
,,11.111111111111112,350717.87939686433
,,12.121212121212121,406152.16178619966
,,13.131313131313131,463222.79295531154
,,14.141414141414142,521291.81129427976
,,15.151515151515152,579710.0947649012
,,16.161616161616163,637824.6170836348
,,17.171717171717173,694985.7475479856
,,18.181818181818183,750554.5129055318
,,19.191919191919194,803909.7400891006
,,20.202020202020204,854454.9999733358
,,21.212121212121215,901625.2745321705
,,22.222222222222225,944893.2728686673
,,23.232323232323235,983775.3255137608
,,24.242424242424242,1017836.7911047336
,,25.252525252525253,1046696.9150051025
,,26.262626262626263,1070033.0855540393
,,27.272727272727273,1087584.4403670253
,,28.282828282828284,1099154.78237486
,,29.292929292929294,1104614.77300421
,,30.303030303030305,1103903.3779833203
,,31.313131313131315,1097028.5496110083
,,32.323232323232325,1084067.137862235
,,33.333333333333336,1065164.0313239447
,,34.343434343434346,1040530.5375641908
,,35.35353535353536,1010442.0210395255
,,36.36363636363637,975234.8249451958
,,37.37373737373738,935302.51141712
,,38.38383838383839,891091.4621143817
,,39.3939393939394,843095.8883609431
,,40.40404040404041,791852.3066254953
,,41.41414141414142,737933.5410950552
,,42.42424242424243,681942.3203842908
,,43.43434343434344,624504.5399594737
,,44.44444444444445,566262.2655927779
,,45.45454545454546,507866.5560575041
,,46.46464646464647,449970.18529542146
,,47.47474747474748,393220.345411179
,,48.484848484848484,338251.4120630373
,,49.494949494949495,285677.8531217028
,,50.505050505050505,236087.3598675143
,,51.515151515151516,190034.2775085945
,,52.525252525252526,148033.40845665126
,,53.535353535353536,110554.25763023028
,,54.54545454545455,78015.78411406314
,,55.55555555555556,50781.71784285549
,,56.56565656565657,29156.49366176536
,,57.57575757575758,13381.848214506987
,,58.58585858585859,3634.117700615898
,,59.5959595959596,22.266708783456124
,,60.60606060606061,2586.6701608627336
,,61.61616161616162,11298.661982530379
,,62.62626262626263,26060.85554577259
,,63.63636363636364,46708.232301142474
,,64.64646464646465,73009.98643055686
,,65.65656565656566,104672.10490026459
,,66.66666666666667,141340.65407297056
,,67.67676767676768,182605.73613986355
,,68.68686868686869,228006.0711457446
,,69.6969696969697,277034.15338727756
,,70.70707070707071,329141.92454379285
,,71.71717171717172,383746.9001237865
,,72.72727272727273,440238.6807428972
,,73.73737373737374,497985.7754473245
,,74.74747474747475,556342.660808446
,,75.75757575757576,614656.9968788627
,,76.76767676767678,672276.9193466019
,,77.77777777777779,728558.3263724516
,,78.7878787878788,782872.0786548246
,,79.7979797979798,834611.03223654
,,80.80808080808082,883196.8254375809
,,81.81818181818183,928086.3440464023
,,82.82828282828284,968777.7924989188
,,83.83838383838385,1004816.3031787567
,,84.84848484848486,1035799.0211354553
,,85.85858585858587,1061379.6073812996
,,86.86868686868688,1081272.110426884
,,87.87878787878789,1095254.162777609
,,88.8888888888889,1103169.4666592088
,,89.89898989898991,1104929.5411857378
,,90.90909090909092,1100514.7114393704
,,91.91919191919193,1089974.328405628
,,92.92929292929294,1073426.2173054968
,,93.93939393939395,1051055.3604912374
,,94.94949494949496,1023111.8296290664
,,95.95959595959597,989907.9902837325
,,96.96969696969697,951815.0101534078
,,97.97979797979798,909258.709987447
,,98.98989898989899,862714.8035673529
,,100.0,812703.5799606099
