constant
0.014497041702270508
0.014293551445007324
0.012153029441833496
0.011358261108398438
0.011254072189331055
0.010161042213439941
0.008768439292907715
0.007598280906677246
0.006624460220336914
0.005910038948059082
0.005153536796569824
0.002807140350341797
0.0026839375495910645
0.0018777847290039062
0.0010114312171936035
0.0012941360473632812
0.0019689202308654785
0.0025067925453186035
0.002877652645111084
0.0032224059104919434
0.003702402114868164
0.0035630464553833008
0.003683924674987793
0.0024597644805908203
0.0036182403564453125
0.004004359245300293
0.0037151575088500977
0.003287792205810547
0.0027704238891601562
0.0021088123321533203
0.0007730722427368164
0.001590132713317871
0.002008199691772461
0.0006206035614013672
0.0006049871444702148
0.0009138584136962891
0.0006352663040161133
0.0006071329116821289
0.0006781816482543945
0.0007613897323608398
0.004046082496643066
0.0018466711044311523
0.0019571781158447266
0.0008721351623535156
0.0021812915802001953
0.002949237823486328
0.0024646520614624023
0.0019192695617675781
0.0012881755828857422
0.0006238222122192383
