loss,root_mean_squared_error,val_loss,val_root_mean_squared_error,lr
0.213220745325089,0.461758375167847,0.049938451498747,0.223469123244286,0.001000000047497
0.033256627619267,0.182363986968994,0.028705766424537,0.169427767395973,0.001000000047497
0.025154285132885,0.158601000905037,0.025654135271907,0.160169064998627,0.001000000047497
0.019089683890343,0.138165399432182,0.017030326649547,0.130500286817551,0.001000000047497
0.017201358452439,0.131153956055641,0.017651859670877,0.132860302925110,0.001000000047497
0.013828388415277,0.117594167590141,0.012446139007807,0.111562266945839,0.001000000047497
0.012044885195792,0.109749197959900,0.009434103965759,0.097129330039024,0.001000000047497
0.007165262941271,0.084647871553898,0.009282630868256,0.096346408128738,0.001000000047497
0.008730243891478,0.093435771763325,0.007805489469320,0.088348686695099,0.001000000047497
0.005841538310051,0.076429948210716,0.007986646145582,0.089368037879467,0.001000000047497
0.009459615685046,0.097260557115078,0.008038995787501,0.089660458266735,0.001000000047497
0.005131694022566,0.071635834872723,0.005507246125489,0.074210822582245,0.001000000047497
0.007225641980767,0.085003763437271,0.007194190751761,0.084818579256535,0.001000000047497
0.004729760810733,0.068773262202740,0.006149675231427,0.078419864177704,0.001000000047497
0.005652111954987,0.075180537998676,0.005572706926614,0.074650570750237,0.001000000047497
0.007191831711680,0.084804654121399,0.005084968172014,0.071308963000774,0.001000000047497
0.006720881909132,0.081980980932713,0.006597144063562,0.081222802400589,0.001000000047497
0.004051774740219,0.063653551042080,0.004158935043961,0.064489804208279,0.001000000047497
0.004958837758750,0.070419013500214,0.004686530213803,0.068458236753941,0.001000000047497
0.003423816757277,0.058513391762972,0.004447287879884,0.066687986254692,0.001000000047497
0.004287430085242,0.065478481352329,0.006156229879707,0.078461647033691,0.001000000047497
0.003194180084392,0.056517083197832,0.003938647452742,0.062758639454842,0.001000000047497
0.004241713322699,0.065128430724144,0.004279018845409,0.065414212644100,0.001000000047497
0.002963855629787,0.054441295564175,0.004695765208453,0.068525649607182,0.001000000047497
0.005340463481843,0.073078468441963,0.003536798991263,0.059470985084772,0.001000000047497
0.003893766086549,0.062400057911873,0.003530445508659,0.059417560696602,0.001000000047497
0.004326867405325,0.065778940916061,0.004646924324334,0.068168349564075,0.001000000047497
0.002838274464011,0.053275454789400,0.002992358524352,0.054702453315258,0.001000000047497
0.003941130358726,0.062778428196907,0.007950324565172,0.089164592325687,0.001000000047497
0.004175018984824,0.064614385366440,0.003066347446293,0.055374614894390,0.001000000047497
0.003908801358193,0.062520407140255,0.002855660626665,0.053438384085894,0.001000000047497
0.002915761899203,0.053997788578272,0.002795838518068,0.052875690162182,0.001000000047497
0.003230814356357,0.056840252131224,0.003699709894136,0.060825236141682,0.001000000047497
0.002598461229354,0.050975102931261,0.006585779599845,0.081152819097042,0.001000000047497
0.011656858958304,0.107966937124729,0.005312803667039,0.072888985276222,0.001000000047497
0.003229608060792,0.056829631328583,0.003590849461034,0.059923697263002,0.000200000009499
0.003244491061196,0.056960433721542,0.002841600449756,0.053306668996811,0.000200000009499
0.002056747442111,0.045351374894381,0.002600526669994,0.050995357334614,0.000200000009499
0.002547558397055,0.050473336130381,0.002359497826546,0.048574659973383,0.000200000009499
0.001736787380651,0.041674777865410,0.002288979943842,0.047843281179667,0.000200000009499
0.002282603876665,0.047776605933905,0.002140060998499,0.046260785311460,0.000200000009499
0.001573910121806,0.039672534912825,0.002095726784319,0.045779112726450,0.000200000009499
0.002095121424645,0.045772492885590,0.001977863721550,0.044473178684711,0.000200000009499
0.001471333787777,0.038357980549335,0.001940596848726,0.044052205979824,0.000200000009499
0.001933818799444,0.043975200504065,0.001842734636739,0.042927090078592,0.000200000009499
0.001442856970243,0.037984952330589,0.001804976956919,0.042485013604164,0.000200000009499
0.001721511012875,0.041491094976664,0.001697734114714,0.041203565895557,0.000200000009499
0.001340586110018,0.036614011973143,0.001676169107668,0.040941048413515,0.000200000009499
0.001590836094692,0.039885282516479,0.001509551890194,0.038852948695421,0.000200000009499
