loss,root_mean_squared_error,val_loss,val_root_mean_squared_error,lr
0.080917604267597,0.284460127353668,0.011255324818194,0.106091119349003,0.001000000047497
0.008293429389596,0.091068275272846,0.007455387152731,0.086344577372074,0.001000000047497
0.005864315200597,0.076578833162785,0.004465606063604,0.066825196146965,0.001000000047497
0.003067756770179,0.055387351661921,0.002472690306604,0.049726150929928,0.001000000047497
0.001356237684377,0.036827132105827,0.002088304143399,0.045697961002588,0.001000000047497
0.000966536579654,0.031089162454009,0.001285061240196,0.035847745835781,0.001000000047497
0.000567716429941,0.023826796561480,0.001372039318085,0.037041045725346,0.001000000047497
0.000693627283908,0.026336804032326,0.000913614989258,0.030226064845920,0.001000000047497
0.000545463582966,0.023355163633823,0.000708757026587,0.026622489094734,0.001000000047497
0.000460841867607,0.021467229351401,0.000857220089529,0.029278319329023,0.001000000047497
0.000345133594237,0.018577774986625,0.000435550056864,0.020869836211205,0.001000000047497
0.000486552802613,0.022057941183448,0.000532273203135,0.023071046918631,0.001000000047497
0.000285300076939,0.016890827566385,0.000342016748618,0.018493693321943,0.001000000047497
0.000370047433535,0.019236620515585,0.000549233576749,0.023435730487108,0.001000000047497
0.000271032360615,0.016463058069348,0.000514103216119,0.022673843428493,0.001000000047497
0.000126112034195,0.011229960247874,0.000104066282802,0.010201288387179,0.000200000009499
0.000096750591183,0.009836186654866,0.000099131568277,0.009956484660506,0.000200000009499
0.000094332659501,0.009712501429021,0.000098011085356,0.009900054894388,0.000200000009499
0.000093180897238,0.009653026238084,0.000100141500297,0.010007073171437,0.000200000009499
0.000092531881819,0.009619348682463,0.000096225303423,0.009809450246394,0.000200000009499
0.000080459401943,0.008969917893410,0.000087552740297,0.009356962516904,0.000040000002627
0.000079305100371,0.008905340917408,0.000086968619144,0.009325696155429,0.000040000002627
0.000078710894741,0.008871917612851,0.000086526408268,0.009301958605647,0.000040000002627
0.000078161298006,0.008840889669955,0.000086316511442,0.009290667250752,0.000040000002627
0.000075843701779,0.008708828128874,0.000084651888756,0.009200645610690,0.000008000000889
0.000075634314271,0.008696799166501,0.000084414088633,0.009187715128064,0.000008000000889
0.000075515781646,0.008689980953932,0.000084204824816,0.009176318533719,0.000008000000889
0.000075402203947,0.008683442138135,0.000084008417616,0.009165610186756,0.000008000000889
0.000074651812611,0.008640130050480,0.000084023413365,0.009166428819299,0.000001600000132
0.000074613919423,0.008637931197882,0.000083928825916,0.009161267429590,0.000001600000132
0.000074576964835,0.008635793812573,0.000083848528448,0.009156885556877,0.000001600000132
0.000074541487265,0.008633740246296,0.000083770697529,0.009152633138001,0.000001600000132
0.000074372728704,0.008623962290585,0.000083752420323,0.009151635691524,0.000000320000026
0.000074364019383,0.008623455651104,0.000083735067165,0.009150687605143,0.000000320000026
0.000074353352829,0.008622838184237,0.000083717030066,0.009149702265859,0.000000320000026
0.000074342904554,0.008622234687209,0.000083700710093,0.009148810058832,0.000000320000026
0.000074301184213,0.008619812317193,0.000083665807324,0.009146902710199,0.000000064000005
0.000074293391663,0.008619359694421,0.000083650564193,0.009146066382527,0.000000064000005
0.000074290146586,0.008619172498584,0.000083638529759,0.009145410731435,0.000000064000005
0.000074286508607,0.008618962019682,0.000083631646703,0.009145034477115,0.000000064000005
0.000074274263170,0.008618250489235,0.000083626408014,0.009144748561084,0.000000012800001
0.000074273957580,0.008618234656751,0.000083622711827,0.009144543670118,0.000000012800001
0.000074272706115,0.008618158288300,0.000083619888755,0.009144391864538,0.000000012800001
0.000074272058555,0.008618123829365,0.000083617327618,0.009144250303507,0.000000012800001
0.000074268413300,0.008617910556495,0.000083616600023,0.009144211187959,0.000000002560000
0.000074268384196,0.008617909625173,0.000083616658230,0.009144213981926,0.000000002560000
0.000074268158642,0.008617895655334,0.000083615581389,0.009144156239927,0.000000002560000
0.000074268151366,0.008617896586657,0.000083615195763,0.009144133888185,0.000000002560000
0.000074267707532,0.008617872372270,0.000083615159383,0.009144132956862,0.000000000512000
