loss,root_mean_squared_error,val_loss,val_root_mean_squared_error,lr
0.002124510938302,0.046092420816422,0.001603792887181,0.040047384798527,0.001000000047497
0.001180310384370,0.034355647861958,0.001049324520864,0.032393280416727,0.001000000047497
0.000554014928639,0.023537518456578,0.000422483019065,0.020554389804602,0.001000000047497
0.000579159182962,0.024065727367997,0.000375391769921,0.019375033676624,0.001000000047497
0.000366019638022,0.019131641834974,0.000410352833569,0.020257165655494,0.001000000047497
0.000334489886882,0.018289068713784,0.000247106101597,0.015719607472420,0.001000000047497
0.000306649279082,0.017511401325464,0.000381352379918,0.019528243690729,0.001000000047497
0.000173798413016,0.013183263130486,0.000256880448433,0.016027489677072,0.001000000047497
0.000099149685411,0.009957390837371,0.000061285260017,0.007828489877284,0.001000000047497
0.000074616167694,0.008638062514365,0.000195723434445,0.013990118168294,0.001000000047497
0.000066514876380,0.008155667223036,0.000026384781449,0.005136612337083,0.001000000047497
0.000061973405536,0.007872318848968,0.000121289223898,0.011013138107955,0.001000000047497
0.000044160497055,0.006645336747169,0.000016722800865,0.004089352209121,0.001000000047497
0.000015454937966,0.003931277431548,0.000014129838746,0.003758967621252,0.000200000009499
0.000014418025785,0.003797106677666,0.000012087793039,0.003476750105619,0.000200000009499
0.000013792350728,0.003713805461302,0.000011290095244,0.003360074013472,0.000200000009499
0.000013425290490,0.003664054209366,0.000010767596905,0.003281401703134,0.000200000009499
0.000010492533875,0.003239217679948,0.000010378329534,0.003221541643143,0.000040000002627
0.000010350634511,0.003217239631340,0.000010244429177,0.003200691659003,0.000040000002627
0.000010245247722,0.003200819483027,0.000010140081940,0.003184349508956,0.000040000002627
0.000010151622519,0.003186161397025,0.000010056441170,0.003171188989654,0.000040000002627
0.000009779754691,0.003127259202302,0.000009897080417,0.003145962022245,0.000008000000889
0.000009724639312,0.003118434920907,0.000009868739653,0.003141455119476,0.000008000000889
0.000009692422282,0.003113266313449,0.000009837302969,0.003136447397992,0.000008000000889
0.000009660896467,0.003108198288828,0.000009812581084,0.003132504178211,0.000008000000889
0.000009609355402,0.003099896479398,0.000009634346497,0.003103924216703,0.000001600000132
0.000009572584531,0.003093959996477,0.000009619385310,0.003101513488218,0.000001600000132
0.000009562854757,0.003092386526987,0.000009608322216,0.003099729306996,0.000001600000132
0.000009554854842,0.003091092687100,0.000009596919881,0.003097889479250,0.000001600000132
0.000009525262612,0.003086302662268,0.000009590544323,0.003096860600635,0.000000320000026
0.000009521003449,0.003085612319410,0.000009584426152,0.003095872700214,0.000000320000026
0.000009518235856,0.003085163887590,0.000009580997357,0.003095318796113,0.000000320000026
0.000009515738384,0.003084759693593,0.000009576888260,0.003094654530287,0.000000320000026
0.000009504948139,0.003083009971306,0.000009575919648,0.003094497835264,0.000000064000005
0.000009504639820,0.003082959214225,0.000009575256627,0.003094391198829,0.000000064000005
0.000009503955880,0.003082848619670,0.000009574429896,0.003094257321209,0.000000064000005
0.000009503596630,0.003082790179178,0.000009573521311,0.003094110637903,0.000000064000005
0.000009500598935,0.003082304494455,0.000009573250281,0.003094066865742,0.000000012800001
0.000009500537089,0.003082293784246,0.000009572931049,0.003094014944509,0.000000012800001
0.000009500654414,0.003082313807681,0.000009573354873,0.003094083862379,0.000000012800001
0.000009500555279,0.003082296578214,0.000009573392163,0.003094089915976,0.000000012800001
0.000009499834960,0.003082179464400,0.000009573352145,0.003094083163887,0.000000002560000
0.000009499858606,0.003082183888182,0.000009573333955,0.003094080369920,0.000000002560000
0.000009499843145,0.003082182258368,0.000009573313037,0.003094077110291,0.000000002560000
0.000009499838598,0.003082180861384,0.000009573283933,0.003094072453678,0.000000002560000
0.000009499781299,0.003082170616835,0.000009573285752,0.003094072453678,0.000000000512000
0.000009499780390,0.003082170616835,0.000009573281204,0.003094072220847,0.000000000512000
0.000009499778571,0.003082170151174,0.000009573282114,0.003094071755186,0.000000000512000
0.000009499775842,0.003082170616835,0.000009573280295,0.003094071522355,0.000000000512000
