sin
0.005207180976867676
0.0005556344985961914
0.003260493278503418
0.006955087184906006
0.002735137939453125
0.00843191146850586
0.007006347179412842
0.002822399139404297
0.0058983564376831055
0.005321502685546875
0.0009014606475830078
0.002507030963897705
0.0011131763458251953
0.0001919865608215332
0.008279204368591309
0.0001793503761291504
0.0028235912322998047
0.0005557537078857422
0.0021833181381225586
0.0005247592926025391
0.002785205841064453
0.0011726021766662598
0.001983940601348877
0.0019884109497070312
0.0007021427154541016
0.0030118227005004883
0.0037958621978759766
0.0012679100036621094
0.0017758607864379883
0.00313645601272583
0.0034807920455932617
0.004489302635192871
0.0010635852813720703
0.005590319633483887
0.0005006790161132812
0.0022698640823364258
0.001513838768005371
0.002021312713623047
0.005417525768280029
0.003069460391998291
0.0007669329643249512
0.005172312259674072
0.006238341331481934
0.0095292329788208
0.00040900707244873047
0.0033326148986816406
0.0006957054138183594
0.007364630699157715
0.014695405960083008
0.0019330978393554688
