loss,root_mean_squared_error,val_loss,val_root_mean_squared_error,lr
0.102137647569180,0.319589912891388,0.026290090754628,0.162142187356949,0.001000000047497
0.023365521803498,0.152857854962349,0.023517183959484,0.153353139758110,0.001000000047497
0.020140556618571,0.141917467117310,0.020418550819159,0.142893493175507,0.001000000047497
0.017288938164711,0.131487414240837,0.016856463626027,0.129832431674004,0.001000000047497
0.017284153029323,0.131469219923019,0.024592619389296,0.156820341944695,0.001000000047497
0.017078561708331,0.130684956908226,0.014624543488026,0.120931968092918,0.001000000047497
0.008826500736177,0.093949466943741,0.003613874549046,0.060115516185760,0.001000000047497
0.003204476553947,0.056608092039824,0.003600331954658,0.060002770274878,0.001000000047497
0.002233665436506,0.047261670231819,0.003127726959065,0.055926080793142,0.001000000047497
0.001920286566019,0.043821077793837,0.002740194089711,0.052346870303154,0.001000000047497
0.001792664756067,0.042339868843555,0.001163372187875,0.034108243882656,0.001000000047497
0.001186039415188,0.034438926726580,0.000972208625171,0.031180255115032,0.001000000047497
0.000916841905564,0.030279390513897,0.000832779332995,0.028857914730906,0.001000000047497
0.000734674162231,0.027104878798127,0.000737988273613,0.027165938168764,0.001000000047497
0.000605861830991,0.024614261463284,0.000580756983254,0.024098895490170,0.001000000047497
0.000620432314463,0.024908475577831,0.000608838279732,0.024674648419023,0.001000000047497
0.000560374930501,0.023672236129642,0.000434416229837,0.020842658355832,0.001000000047497
0.000685296603478,0.026178168132901,0.001308774226345,0.036176990717649,0.001000000047497
0.000706372607965,0.026577671989799,0.000370094960090,0.019237853586674,0.001000000047497
0.000388576299883,0.019712340086699,0.000388722430216,0.019716044887900,0.001000000047497
0.000451071973657,0.021238451823592,0.000425250560511,0.020621603354812,0.001000000047497
0.000221851427341,0.014894678257406,0.000216672182432,0.014719787053764,0.000200000009499
0.000196223685634,0.014007986523211,0.000205219126656,0.014325473457575,0.000200000009499
0.000189777187188,0.013775961473584,0.000199829577468,0.014136109501123,0.000200000009499
0.000185085678822,0.013604619540274,0.000196480614250,0.014017154462636,0.000200000009499
0.000181457697181,0.013470621779561,0.000194243009901,0.013937109149992,0.000200000009499
0.000161632211530,0.012713466770947,0.000171424762812,0.013092927634716,0.000040000002627
0.000158556969836,0.012591941282153,0.000170682760654,0.013064563274384,0.000040000002627
0.000157349350047,0.012543895281851,0.000169973223819,0.013037378899753,0.000040000002627
0.000156221591169,0.012498861178756,0.000169207152794,0.013007965870202,0.000040000002627
0.000153102169861,0.012373442761600,0.000163742530276,0.012796191498637,0.000008000000889
0.000151869564434,0.012323538772762,0.000163517775945,0.012787407264113,0.000008000000889
0.000151590327732,0.012312198057771,0.000163270873600,0.012777749449015,0.000008000000889
0.000151339743752,0.012302020564675,0.000163032746059,0.012768428772688,0.000008000000889
0.000150406238390,0.012264019809663,0.000162188633112,0.012735329568386,0.000001600000132
0.000149941130076,0.012245045974851,0.000162155120051,0.012734015472233,0.000001600000132
0.000149844447151,0.012241096235812,0.000162083844771,0.012731214985251,0.000001600000132
0.000149774845340,0.012238251976669,0.000162026917678,0.012728979811072,0.000001600000132
0.000149470826727,0.012225828133523,0.000162027499755,0.012729003094137,0.000000320000026
0.000149409708683,0.012223324738443,0.000162025637110,0.012728927657008,0.000000320000026
0.000149378261995,0.012222036719322,0.000162029245985,0.012729071080685,0.000000320000026
0.000149356521433,0.012221149168909,0.000162012263900,0.012728403322399,0.000000320000026
0.000149261250044,0.012217251583934,0.000162017342518,0.012728603556752,0.000000064000005
0.000149254643475,0.012216980569065,0.000162013951922,0.012728470377624,0.000000064000005
0.000149251791299,0.012216865085065,0.000162017400726,0.012728606350720,0.000000064000005
0.000149244369823,0.012216560542583,0.000162023512530,0.012728847563267,0.000000064000005
0.000149224128108,0.012215732596815,0.000162020995049,0.012728746980429,0.000000012800001
0.000149223807966,0.012215719558299,0.000162021344295,0.012728760018945,0.000000012800001
0.000149223676999,0.012215716764331,0.000162023497978,0.012728842906654,0.000000012800001
