loss,root_mean_squared_error,val_loss,val_root_mean_squared_error,lr
0.199739158153534,0.446921855211258,0.049404550343752,0.222271323204041,0.001000000047497
0.027723964303732,0.166505098342896,0.027532055974007,0.165927857160568,0.001000000047497
0.018121860921383,0.134617447853088,0.012012575753033,0.109601899981499,0.001000000047497
0.009128873236477,0.095545150339603,0.008357615210116,0.091420017182827,0.001000000047497
0.006629790645093,0.081423528492451,0.005865663755685,0.076587617397308,0.001000000047497
0.004705252125859,0.068594835698605,0.003739122999832,0.061148367822170,0.001000000047497
0.003960872069001,0.062935478985310,0.004097993019968,0.064015559852123,0.001000000047497
0.003583173733205,0.059859622269869,0.004475758410990,0.066901117563248,0.001000000047497
0.003372524399310,0.058073438704014,0.004709924105555,0.068628892302513,0.001000000047497
0.002782352501526,0.052748013287783,0.003318320028484,0.057604860514402,0.001000000047497
0.002446732716635,0.049464445561171,0.004479905124754,0.066932082176208,0.001000000047497
0.002295942278579,0.047915987670422,0.002878029830754,0.053647276014090,0.001000000047497
0.002055545104668,0.045338116586208,0.003503279294819,0.059188500046730,0.001000000047497
0.002071382943541,0.045512445271015,0.002323148306459,0.048199042677879,0.001000000047497
0.001940064714290,0.044046159833670,0.002238373272121,0.047311451286077,0.001000000047497
0.001577461138368,0.039717264473438,0.001765305874869,0.042015537619591,0.001000000047497
0.001513971597888,0.038909777998924,0.001980783417821,0.044505991041660,0.001000000047497
0.001383779337630,0.037199176847935,0.001510203350335,0.038861338049173,0.001000000047497
0.001264229067601,0.035556003451347,0.001734460936859,0.041646856814623,0.001000000047497
0.001130962162279,0.033629786223173,0.001145734684542,0.033848702907562,0.001000000047497
0.000936830125283,0.030607681721449,0.001430376316421,0.037820313125849,0.001000000047497
0.000940671132412,0.030670363456011,0.001131216413341,0.033633556216955,0.001000000047497
0.000880687497556,0.029676379635930,0.001010824344121,0.031793460249901,0.001000000047497
0.000762774434406,0.027618365362287,0.000876755395439,0.029610056430101,0.001000000047497
0.000756765715778,0.027509378269315,0.001002281671390,0.031658831983805,0.001000000047497
0.000749122584239,0.027370100840926,0.000830767385196,0.028823034837842,0.001000000047497
0.000488816003781,0.022109182551503,0.001152187236585,0.033943880349398,0.001000000047497
0.000543389818631,0.023310730233788,0.001581477234140,0.039767786860466,0.001000000047497
0.000328738766257,0.018131155520678,0.000684193160851,0.026157086715102,0.000200000009499
0.000237878412008,0.015423308126628,0.000631440896541,0.025128485634923,0.000200000009499
0.000228542703553,0.015117630362511,0.000499768648297,0.022355504333973,0.000200000009499
0.000219952024054,0.014830775558949,0.000425664416980,0.020631637424231,0.000200000009499
0.000212314975215,0.014571034349501,0.000384454731829,0.019607517868280,0.000200000009499
0.000204766693059,0.014309670776129,0.000352709903382,0.018780572339892,0.000200000009499
0.000198072899366,0.014073841273785,0.000327765912516,0.018104309216142,0.000200000009499
0.000193016952835,0.013893054798245,0.000312454358209,0.017676377668977,0.000200000009499
0.000189816419152,0.013777386397123,0.000310471485136,0.017620202153921,0.000200000009499
0.000173646185431,0.013177489861846,0.000213283201447,0.014604218304157,0.000040000002627
0.000168513462995,0.012981276027858,0.000212993865716,0.014594310894608,0.000040000002627
0.000167327845702,0.012935528531671,0.000211228660191,0.014533708803356,0.000040000002627
0.000166231635376,0.012893084436655,0.000209988953429,0.014490994624794,0.000040000002627
0.000165209305123,0.012853375636041,0.000209920995985,0.014488650485873,0.000040000002627
0.000161106232554,0.012692763470113,0.000200369730010,0.014155201613903,0.000008000000889
0.000160339273862,0.012662515975535,0.000200148424483,0.014147383160889,0.000008000000889
0.000160057155881,0.012651368975639,0.000199700763915,0.014131551608443,0.000008000000889
0.000159775998327,0.012640251778066,0.000199249887373,0.014115592464805,0.000008000000889
0.000158664304763,0.012596200220287,0.000198854657356,0.014101583510637,0.000001600000132
0.000158507435117,0.012589972466230,0.000198602414457,0.014092636294663,0.000001600000132
0.000158428767463,0.012586848810315,0.000198431574972,0.014086575247347,0.000001600000132
